reporter_country,reporter_iso3,year,tech,hs_codes_used,tariff_mfn_simple_avg,n_hs_lines_underlying,nomen_code,datatype,source
Romania,ROU,2022,evs,870380+870390,10.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Romania,ROU,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Romania,ROU,2023,wind,850231,2.7,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Romania,ROU,2023,batteries,850760+850780,2.7,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Romania,ROU,2023,evs,870380+870390,10.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2003,solar_pv,854140,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2003,wind,850231,1.35,6,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2003,batteries,850780,2.025,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2003,evs,870390,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2004,solar_pv,854140,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2004,wind,850231,1.35,6,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2004,batteries,850780,2.025,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2004,evs,870390,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2005,solar_pv,854140,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2005,wind,850231,1.35,6,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2005,batteries,850780,2.025,4,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2005,evs,870390,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2006,solar_pv,854140,0.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2006,wind,850231,1.35,6,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2006,batteries,850780,2.7,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2006,evs,870390,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2007,solar_pv,854140,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2007,wind,850231,1.35,6,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2007,batteries,850780,2.7,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2007,evs,870390,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2008,solar_pv,854140,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2008,wind,850231,1.35,6,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2008,batteries,850780,2.7,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2008,evs,870390,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2009,solar_pv,854140,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2009,wind,850231,1.35,6,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2009,batteries,850780,2.7,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2009,evs,870390,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2010,solar_pv,854140,0.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2010,wind,850231,1.35,6,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2010,batteries,850780,2.7,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2010,evs,870390,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2011,solar_pv,854140,0.0,5,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2011,wind,850231,1.35,6,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2011,batteries,850780,2.7,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2011,evs,870390,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2013,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2013,wind,850231,1.35,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2013,batteries,850760+850780,2.7,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2013,evs,870390,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2015,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2015,wind,850231,1.35,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2015,batteries,850760+850780,2.7,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2015,evs,870390,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2016,solar_pv,854140,0.0,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2016,wind,850231,1.35,6,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2016,batteries,850760+850780,2.7,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2016,evs,870390,10.0,2,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2017,solar_pv,854140,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2017,wind,850231,1.35,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2017,batteries,850760+850780,2.7,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2017,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2018,solar_pv,854140,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2018,wind,850231,1.35,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2018,batteries,850760+850780,2.7,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2018,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2019,solar_pv,854140,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2019,wind,850231,1.35,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2019,batteries,850760+850780,2.7,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2019,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2020,solar_pv,854140,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2020,wind,850231,1.35,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2020,batteries,850760+850780,2.7,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2020,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2021,solar_pv,854140,0.0,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2021,wind,850231,1.35,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2021,batteries,850760+850780,2.7,5,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2021,evs,870380+870390,10.0,3,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2022,wind,850231,1.35,6,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2022,batteries,850760+850780,2.7,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2022,evs,870380+870390,10.0,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2023,wind,850231,1.35,6,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2023,batteries,850760+850780,2.7,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Turkey,TUR,2023,evs,870380+870390,12.5,3,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2003,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2003,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2003,batteries,850780,4.667,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2003,evs,870390,6.1,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2004,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2004,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2004,batteries,850780,4.667,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2004,evs,870390,6.1,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2005,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2005,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2005,batteries,850780,4.667,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2005,evs,870390,6.1,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2006,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2006,wind,850231,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2006,batteries,850780,4.667,3,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2006,evs,870390,6.1,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2007,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2007,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2007,batteries,850780,4.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2007,evs,870390,6.1,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2008,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2008,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2008,batteries,850780,4.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2008,evs,870390,6.1,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2009,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2009,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2009,batteries,850780,4.667,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2009,evs,870390,6.1,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2010,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2010,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2010,batteries,850780,2.333,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2010,evs,870390,6.1,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2011,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2011,wind,850231,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2011,batteries,850780,2.333,3,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2011,evs,870390,6.1,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2012,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2012,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2012,batteries,850760+850780,2.917,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2012,evs,870390,6.1,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2013,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2013,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2013,batteries,850760+850780,2.917,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2013,evs,870390,6.1,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2014,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2014,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2014,batteries,850760+850780,2.917,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2014,evs,870390,6.1,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2015,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2015,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2015,batteries,850760+850780,2.917,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2015,evs,870390,6.1,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2016,solar_pv,854140,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2016,wind,850231,0.0,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2016,batteries,850760+850780,2.917,5,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2016,evs,870390,6.1,1,Harmonized System 2012,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2017,solar_pv,854140,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2017,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2017,batteries,850760+850780,2.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2017,evs,870380+870390,6.1,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2018,solar_pv,854140,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2018,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2018,batteries,850760+850780,2.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2018,evs,870380+870390,6.1,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2019,solar_pv,854140,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2019,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2019,batteries,850760+850780,2.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2019,evs,870380+870390,6.1,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2020,solar_pv,854140,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2020,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2020,batteries,850760+850780,2.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2020,evs,870380+870390,6.1,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2021,solar_pv,854140,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2021,wind,850231,0.0,1,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2021,batteries,850760+850780,2.333,6,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2021,evs,870380+870390,6.1,2,H5,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2022,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2022,wind,850231,0.0,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2022,batteries,850760+850780,2.333,6,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2022,evs,870380+870390,6.1,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2023,solar_pv,854142+854143,0.0,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2023,wind,850231,0.0,1,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2023,batteries,850760+850780,2.333,6,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Canada,CAN,2023,evs,870380+870390,6.1,2,H6,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2003,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2003,wind,850231,13.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2003,batteries,850780,14.0,5,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2003,evs,870390,30.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2004,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2004,wind,850231,13.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2004,batteries,850780,14.0,5,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2004,evs,870390,30.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2005,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2005,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2005,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2005,evs,870390,35.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2006,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2006,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2006,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2006,evs,870390,35.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2007,solar_pv,854140,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2007,wind,850231,10.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2007,batteries,850780,0.0,1,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2007,evs,870390,35.0,2,Harmonized System 2002,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2008,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2008,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2008,batteries,850780,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2008,evs,870390,35.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2009,solar_pv,854140,0.0,1,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
Mexico,MEX,2009,wind,850231,10.0,2,Harmonized System 2007,Reported,WITS/UNCTAD TRAINS (MFN applied to World)
